X,Y,osm_id,name,barrier,highway,ref,address,is_in,place,man_made,other_tags
-74.1737881,40.6918245,2401095737,,,,B63,,,,,"""aeroway""=>""gate"""
-74.0085807,40.7052899,2825052370,New York Cocoa Exchange Building,,,,,,,,"""addr:street""=>""Beaver Street"",""addr:postcode""=>""10005"",""addr:housenumber""=>""82"""
-73.8186561,40.8156632,2860419634,,,,,,,,,"""addr:street""=>""Quincy Avenue"",""addr:postcode""=>""10465"",""addr:housenumber""=>""221"""
-73.7245496,40.7419004,2546037841,,,,,,,,,"""addr:street""=>""Union Turnpike"",""addr:postcode""=>""11426"",""addr:housenumber""=>""245-9A"""
-73.9207913,40.8693874,357616320,Good Shepherd School,,,,,,,,"""amenity""=>""school"",""addr:street""=>""Isham Street"",""addr:postcode""=>""10034"",""addr:housenumber""=>""620"""
-73.8303821,41.0821205,2156914580,,,crossing,,,,,,
-73.9118947,40.8216224,2799565620,,,,,,,,,"""addr:street""=>""3rd Avenue"",""addr:postcode""=>""10451"",""addr:housenumber""=>""3100"""
-73.8272841,40.7469904,2883502195,,,,,,,,,"""addr:street""=>""Booth Memorial Avenue"",""addr:postcode""=>""11355"",""addr:housenumber""=>""137-19"""
-74.0279927,40.7352444,2240575579,Hoboken Terminal,,,,,,,,"""railway""=>""buffer_stop"",""operator""=>""NJ Transit"",""public_transport""=>""stop_position"""
-73.9466156,40.7368829,2473603065,,,,,,,,,"""natural""=>""tree"""
-73.9874697,40.7478584,2642617279,Kang Suh Restaurant,,,,,,,,"""phone""=>""(212) 564-6845"",""amenity""=>""restaurant"",""cuisine""=>""korean"",""addr:city""=>""New York"",""addr:street""=>""Broadway"",""addr:postcode""=>""10001"",""addr:housenumber""=>""1250"""
-73.9271769,40.7519435,3575797491,,,,,,,,,"""amenity""=>""bicycle_parking"""
-73.8457362,40.6842107,2862150307,,,,,,,,,"""addr:street""=>""101st Avenue"",""addr:postcode""=>""11416"",""addr:housenumber""=>""95-06"""
-73.9483953,40.7089203,2838631814,,,,,,,,,"""addr:street""=>""Lorimer Street"",""addr:postcode""=>""11206"",""addr:housenumber""=>""400"""
-73.9886468,40.6592398,2550097285,,,,,,,,,"""addr:street""=>""7th Avenue"",""addr:postcode""=>""11215"",""addr:housenumber""=>""574"""
-73.9620658,40.8057502,2796607370,,,,,,,,,"""addr:street""=>""Amsterdam Avenue"",""addr:postcode""=>""10027"",""addr:housenumber""=>""1100"""
-73.8471513,40.8434102,2858096680,,,,,,,,,"""addr:street""=>""East Tremont Avenue"",""addr:postcode""=>""10461"",""addr:housenumber""=>""2601"""
-73.9209485,40.6986352,2568634791,,,,,,,,,"""addr:street""=>""Myrtle Avenue"",""addr:postcode""=>""11237"",""addr:housenumber""=>""1381"""
-74.3533807,40.5480664,357738353,Temple Neve Sholom,,,,,,,,"""amenity""=>""place_of_worship"",""religion""=>""jewish"",""gnis:created""=>""07/01/1981"",""gnis:state_id""=>""34"",""gnis:county_id""=>""023"",""gnis:feature_id""=>""2042552"""
-74.1256983,40.9639869,357719651,Central Elementary School,,,,,,,,"""amenity""=>""school"",""gnis:created""=>""07/01/1981"",""gnis:state_id""=>""34"",""gnis:county_id""=>""003"",""gnis:feature_id""=>""875353"""
-73.736495,40.6656216,4975343065,,,,,,,,,"""public_transport""=>""stop_position"""
-73.9157908,40.6465981,2541784693,,,,,,,,,"""addr:street""=>""East 88th Street"",""addr:postcode""=>""11236"",""addr:housenumber""=>""324"""
-73.9542949,40.7575546,3569402100,,,bus_stop,,,,,,"""shelter""=>""yes"""
-73.8870532,40.7650805,482654674,,,traffic_signals,,,,,,
-73.9396321,40.6816248,2547636907,,,,,,,,,"""addr:street""=>""Mac Donough Street"",""addr:postcode""=>""11216"",""addr:housenumber""=>""163"""
-74.1199044,40.6282935,3868740877,,,,,,,,,"""power""=>""pole"""
-74.003345,40.6412626,2561492385,,,,,,,,,"""addr:street""=>""8th Avenue"",""addr:postcode""=>""11220"",""addr:housenumber""=>""4913"""
-73.533155,41.0441176,4399001411,,,,,,,,,"""natural""=>""tree"""
-73.9226577,40.6644867,4491316707,Chase,,,,,,,,"""amenity""=>""bank"",""name:en""=>""Chase"""
-73.8917128,40.8567246,2807083464,,,,,,,,,"""addr:street""=>""Washington Avenue"",""addr:postcode""=>""10458"",""addr:housenumber""=>""2366"""
-73.911022,40.6738427,2568289836,,,,,,,,,"""addr:street""=>""Rockaway Avenue"",""addr:postcode""=>""11233"",""addr:housenumber""=>""251"""
-74.2520043,40.9483819,4978196041,Immaculate Heart of Mary School,,,,,,,,"""amenity""=>""school"""
-73.9782477,40.7573398,3944708056,,,crossing,,,,,,
-73.793909,40.7421803,2882114360,,,,,,,,,"""addr:street""=>""175th Place"",""addr:postcode""=>""11365"",""addr:housenumber""=>""56-22"""
-73.9260351,40.6275171,2541427616,,,,,,,,,"""addr:street""=>""Flatlands Avenue"",""addr:postcode""=>""11234"",""addr:housenumber""=>""5125"""
-73.8659147,40.7548885,2884292449,,,,,,,,,"""addr:street""=>""102nd Street"",""addr:postcode""=>""11368"",""addr:housenumber""=>""34-25"""
-73.9929162,40.930932,357746377,Saint Stephen's Church,,,,,,,,"""amenity""=>""place_of_worship"",""religion""=>""christian"",""gnis:created""=>""07/01/1981"",""gnis:state_id""=>""34"",""gnis:county_id""=>""003"",""gnis:feature_id""=>""2060242"""
-73.9640538,40.7676487,2723813004,,,,,,,,,"""addr:street""=>""Lexington Avenue"",""addr:postcode""=>""10065"",""addr:housenumber""=>""921"""
-73.2930893,40.711185,1030733882,,,,,,,,,"""power""=>""pole"""
-73.9505888,40.817986,2768232659,,,,,,,,,"""addr:street""=>""Convent Avenue"",""addr:postcode""=>""10027"",""addr:housenumber""=>""141"""
-73.8794594,40.6835512,2543870634,,,,,,,,,"""addr:street""=>""Norwood Avenue"",""addr:postcode""=>""11208"",""addr:housenumber""=>""105"""
-73.9516254,40.825115,4459311845,,,,,,,,,"""railway""=>""switch"""
-73.9578584,40.5833401,2553210960,,,,,,,,,"""addr:street""=>""Lawn Court"",""addr:postcode""=>""11235"",""addr:housenumber""=>""1134"""
-73.8712232,40.8997931,2822925619,,,,,,,,,"""addr:street""=>""East 239th Street"",""addr:postcode""=>""10470"",""addr:housenumber""=>""180"""
-74.3791828,40.8191984,1871930167,,,,,,,,,"""power""=>""transformer"""
-73.8337092,40.8397292,2860924569,,,,,,,,,"""addr:street""=>""Harrington Avenue"",""addr:postcode""=>""10461"",""addr:housenumber""=>""2861"""
-73.8033504,40.6951837,2868400825,,,,,,,,,"""addr:street""=>""Sutphin Boulevard"",""addr:postcode""=>""11435"",""addr:housenumber""=>""105-20"""
-73.9738958,40.7895964,2297761509,,,,,,,,,"""amenity""=>""fast_food"",""cuisine""=>""pizza"",""operator""=>""Papa Johns"""
-73.9346338,40.848383,2797466256,,,,,,,,,"""addr:street""=>""Saint Nicholas Avenue"",""addr:postcode""=>""10033"",""addr:housenumber""=>""1387"""
-74.2394739,41.0113502,4677411173,,,turning_circle,,,,,,
-73.9687244,40.7682926,2723858412,,,,,,,,,"""addr:street""=>""East 66th Street"",""addr:postcode""=>""10065"",""addr:housenumber""=>""13"""
-73.9301433,40.7611091,4971257844,,,,,,,,,"""natural""=>""tree"""
-73.8365152,40.8736935,2855708714,,,,,,,,,"""addr:street""=>""Hammersley Avenue"",""addr:postcode""=>""10469"",""addr:housenumber""=>""1925"""
-73.9114885,40.799086,2860335789,,,,,,,,,"""addr:street""=>""East 132nd Street"",""addr:postcode""=>""10454"",""addr:housenumber""=>""881"""
-73.9657324,40.7103575,2838212293,,,,,,,,,"""addr:street""=>""Broadway"",""addr:postcode""=>""11249"",""addr:housenumber""=>""84"""
-74.4396525,40.6226073,357733445,North Plainfield High School,,,,,,,,"""amenity""=>""school"",""gnis:county_id""=>""035"",""gnis:created""=>""07/01/1981"",""gnis:edited""=>""01/22/2008"",""gnis:feature_id""=>""883691"",""gnis:state_id""=>""34"",""wikidata""=>""Q7056342"""
-73.9594652,40.7635727,2723664160,,,,,,,,,"""addr:street""=>""East 65th Street"",""addr:postcode""=>""10065"",""addr:housenumber""=>""349"""
-73.9690917,40.7616835,2718017482,,,,,,,,,"""addr:city""=>""New York"",""addr:street""=>""East 58th Street"",""addr:postcode""=>""10022"",""addr:housenumber""=>""130"""
-73.8173144,40.8449998,2860748261,,,,,,,,,"""addr:street""=>""Bay View Avenue"",""addr:postcode""=>""10465"",""addr:housenumber""=>""1500"""
-74.4095973,40.9067655,357740634,First Presbyterian Church,,,,,,,,"""amenity""=>""place_of_worship"",""religion""=>""christian"",""gnis:created""=>""07/01/1981"",""gnis:state_id""=>""34"",""gnis:county_id""=>""027"",""gnis:feature_id""=>""2047239"""
-73.968371,40.59075,42495318,,,crossing,,,,,,
-73.8442424,40.7818077,2883913612,,,,,,,,,"""addr:street""=>""124th Street"",""addr:postcode""=>""11356"",""addr:housenumber""=>""18-48"""
-73.9569911,40.8069956,2762581630,,,,,,,,,"""addr:street""=>""Morningside Avenue"",""addr:postcode""=>""10026"",""addr:housenumber""=>""44"""
-74.0264824,40.7522657,297456775,,,,,,,,,"""addr:housenumber""=>""1232"""
-73.9437041,40.6883882,2567940103,,,,,,,,,"""addr:street""=>""Lexington Avenue"",""addr:postcode""=>""11221"",""addr:housenumber""=>""434A"""
-73.9999279,40.7271537,2547083696,,,,,,,,,"""addr:street""=>""West Houston Street"",""addr:postcode""=>""10012"",""addr:housenumber""=>""88"""
-73.6049392,40.8741605,4527585538,,,,,,,,,"""natural""=>""tree"",""leaf_type""=>""broadleaved"",""leaf_cycle""=>""deciduous"""
-73.7863362,40.7104291,2553533662,,,,,,,,,"""addr:street""=>""89th Avenue"",""addr:postcode""=>""11432"",""addr:housenumber""=>""175-14"""
-73.965477,40.5800623,2552852206,,,,,,,,,"""addr:street""=>""Brighton 2nd Place"",""addr:postcode""=>""11235"",""addr:housenumber""=>""2901"""
-73.9391626,40.8424542,419368073,,,,,,,,,"""amenity""=>""bicycle_parking"",""capacity""=>""2"",""cityracks.large""=>""0"",""cityracks.small""=>""1"",""cityracks.rackid""=>""860"",""cityracks.street""=>""Broadway"",""cityracks.housenum""=>""4040"""
-73.9959569,40.6819,4196014653,G. Esposito & Sons,,,,,,,,"""amenity""=>""marketplace"",""addr:city""=>""Brooklyn"",""addr:state""=>""NY"",""addr:street""=>""Court Street"",""addr:postcode""=>""11231"",""addr:housenumber""=>""357"""
-73.9299775,40.7524422,2853050561,,,,,,,,,"""addr:street""=>""38th Avenue"",""addr:postcode""=>""11101"",""addr:housenumber""=>""33-20"""
-74.0643981,40.6120137,2514150396,,,,,,,,,"""addr:street""=>""Bay Street"",""addr:postcode""=>""10305"",""addr:housenumber""=>""1291"""
-73.883971,40.7486489,2570108664,,,,,,,,,"""addr:street""=>""82nd Street"",""addr:postcode""=>""11372"",""addr:housenumber""=>""37-35"""
-73.4257304,40.8686947,4327409943,Nag's Head Ale House,,,,,,,,"""addr:city""=>""Huntington"",""addr:housenumber""=>""396"",""addr:postcode""=>""11743"",""addr:state""=>""NY"",""addr:street""=>""New York Avenue"",""amenity""=>""bar"",""toilets:wheelchair""=>""no"",""website""=>""http://nagsheadalehouse.com/"",""wheelchair""=>""yes"""
-73.8456862,40.6800753,2545187994,,,,,,,,,"""addr:street""=>""Liberty Avenue"",""addr:postcode""=>""11417"",""addr:housenumber""=>""93-02"""
-73.9809088,40.6356821,2561950793,,,,,,,,,"""addr:street""=>""41st Street"",""addr:postcode""=>""11218"",""addr:housenumber""=>""1583"""
-73.9859897,40.75636,2717542871,,,,,,,,,"""addr:street""=>""Broadway"",""addr:postcode""=>""10036"",""addr:housenumber""=>""1472"""
-73.6128632,40.6489202,2211974740,,,,,,,,,"""power""=>""pole"""
-74.0935037,40.5942745,2544126964,,,,,,,,,"""addr:street""=>""Newberry Avenue"",""addr:postcode""=>""10304"",""addr:housenumber""=>""84"""
-73.9684633,40.7500776,1634598379,,,,,,,,flagpole,"""height""=>""10"""
-74.4155595,40.41265,4078687994,,,,,,,,,"""entrance""=>""main"",""addr:flats""=>""507;508;515;516"""
-73.8937801,40.6757089,2567017130,,,,,,,,,"""addr:street""=>""Wyona Street"",""addr:postcode""=>""11207"",""addr:housenumber""=>""131"""
-73.8983333,40.8572222,357634984,Slattery Playground,,,,,,,,"""leisure""=>""park"",""gnis:created""=>""01/14/2008"",""gnis:state_id""=>""36"",""gnis:county_id""=>""005"",""gnis:feature_id""=>""2374656"""
-74.1844914,41.03109,2776352792,,,turning_circle,,,,,,
-73.8613195,40.7498148,2884222885,,,,,,,,,"""addr:street""=>""Roosevelt Avenue"",""addr:postcode""=>""11368"",""addr:housenumber""=>""104-08"""
-73.8813603,40.741362,2017705418,,,,,,,,,"""amenity""=>""restaurant"""
-73.9459392,40.7278493,2842785657,,,,,,,,,"""addr:street""=>""Humboldt Street"",""addr:postcode""=>""11222"",""addr:housenumber""=>""761"""
-73.8524844,40.7455368,2171873304,,,traffic_signals,,,,,,
-73.9371066,40.8044223,2765578547,,,,,,,,,"""addr:street""=>""East 125th Street"",""addr:postcode""=>""10035"",""addr:housenumber""=>""145"""
-73.9913889,40.7447222,368055851,Coogan Building,,,,,,,,"""building""=>""yes"",""addr:state""=>""NY"",""gnis:reviewed""=>""no"",""gnis:feature_id""=>""2083145"",""gnis:county_name""=>""New York"",""gnis:import_uuid""=>""57871b70-0100-4405-bb30-88b2e001a944"""
-73.9585466,40.6084973,2553613114,Dunkin Donuts,,,,,,,,"""addr:city""=>""Brooklyn"",""addr:housenumber""=>""1420"",""addr:postcode""=>""11229"",""addr:state""=>""NY"",""addr:street""=>""Kings Highway"",""amenity""=>""cafe"",""cuisine""=>""donut"",""opening_hours""=>""24/7"",""outdoor_seating""=>""no"",""smoking""=>""no"""
-73.8012405,40.7875546,2883600410,,,,,,,,,"""addr:street""=>""161st Street"",""addr:postcode""=>""11357"",""addr:housenumber""=>""14-47"""
-74.3690045,40.5172005,1111614056,,,,,,,,,"""power""=>""tower"""
-73.9392255,40.7396321,4944264715,FedEx Group,,,,,,,,"""addr:city""=>""Long Island City"",""addr:state""=>""NY"",""addr:street""=>""Borden Avenue"",""addr:postcode""=>""11101"",""addr:housenumber""=>""29-01"""
-73.9403633,40.5937142,2562996675,,,,,,,,,"""addr:housenumber""=>""3701"",""addr:postcode""=>""11235"",""addr:street""=>""Nostrand Avenue"""
-73.9916397,40.7694175,2744831951,,,,,,,,,"""addr:street""=>""West 56th Street"",""addr:postcode""=>""10019"",""addr:housenumber""=>""552"""
-73.643273,40.872642,261430441,,,turning_circle,,,,,,
-73.8089381,40.6995658,2985446419,Jamaica,,,,,,,,"""train""=>""yes"",""network""=>""Long Island Rail Road"",""railway""=>""stop"",""operator""=>""Long Island Rail Road"",""public_transport""=>""stop_position"",""railway:position""=>""mi:9.3"""
-73.9915431,40.7278162,2546985497,,,,,,,,,"""addr:street""=>""Cooper Square"",""addr:postcode""=>""10003"",""addr:housenumber""=>""18"""
-73.9446166,40.7144407,419360415,,,,,,,,,"""amenity""=>""bicycle_parking"",""capacity""=>""2"",""cityracks.large""=>""0"",""cityracks.small""=>""1"",""cityracks.rackid""=>""379"",""cityracks.street""=>""Metropolitan Ave"",""cityracks.housenum""=>""734"",""cityracks.installed""=>""8/9/2008"""
-73.9832071,40.6652595,2568724748,,,,,,,,,"""addr:street""=>""12th Street"",""addr:postcode""=>""11215"",""addr:housenumber""=>""403"""
-73.9990139,40.7225578,2547241670,,,,,,,,,"""addr:street""=>""Broadway"",""addr:postcode""=>""10012"",""addr:housenumber""=>""514"""
-73.6110761,40.8727346,4527585549,,,,,,,,,"""natural""=>""tree"",""leaf_type""=>""broadleaved"",""leaf_cycle""=>""deciduous"""
-73.9329475,40.7451069,2708250346,,,,,,,,,"""addr:street""=>""Queens Boulevard"",""addr:postcode""=>""11101"",""addr:housenumber""=>""32-07"""
-73.9020282,40.7239365,2844072502,,,,,,,,,"""addr:street""=>""64th Street"",""addr:postcode""=>""11378"",""addr:housenumber""=>""56-36"""
-74.0045296,40.7502174,2703159547,,,,,,,,,"""addr:street""=>""West 26th Street"",""addr:postcode""=>""10001"",""addr:housenumber""=>""534"""
-73.5502778,40.6608333,357613525,Cure of Ars Church,,,,,,,,"""amenity""=>""place_of_worship"",""religion""=>""christian"",""gnis:edited""=>""08/14/2008"",""gnis:created""=>""10/28/2005"",""gnis:state_id""=>""36"",""gnis:county_id""=>""059"",""gnis:feature_id""=>""2074435"""
-73.9609706,40.9959309,357743004,Immaculate Conception Church,,,,,,,,"""amenity""=>""place_of_worship"",""religion""=>""christian"",""gnis:created""=>""07/01/1981"",""gnis:state_id""=>""34"",""gnis:county_id""=>""003"",""gnis:feature_id""=>""2054626"""
-73.9016395,40.8543555,2807324807,,,,,,,,,"""addr:street""=>""Grand Concourse"",""addr:postcode""=>""10457"",""addr:housenumber""=>""2108"""
-73.9375722,40.8394869,2797136577,,,,,,,,,"""addr:street""=>""West 167th Street"",""addr:postcode""=>""10032"",""addr:housenumber""=>""501"""
-73.4610007,40.7307632,1963231611,,,,,,,,,"""power""=>""pole"""
-73.9433067,40.6297721,2565329007,,,,,,,,,"""addr:street""=>""East 34th Street"",""addr:postcode""=>""11210"",""addr:housenumber""=>""1083"""
-73.9145784,40.7642758,4931658227,,,,,,,,,"""natural""=>""tree"""
-73.868872,40.6786379,2543568236,,,,,,,,,"""addr:street""=>""Autumn Avenue"",""addr:postcode""=>""11208"",""addr:housenumber""=>""453"""
-73.9267001,40.7552943,2846595099,,,,,,,,,"""addr:street""=>""36th Avenue"",""addr:postcode""=>""11106"",""addr:housenumber""=>""34-11"""
-73.9510948,40.8058598,2765733455,,,,,,,,,"""addr:street""=>""West 120th Street"",""addr:postcode""=>""10026"",""addr:housenumber""=>""200"""
-74.2973409,40.8119478,4251137582,,,,,,,,,"""entrance""=>""yes"""
-73.9210893,40.7632035,42856541,,,traffic_signals,,,,,,
-73.907097,40.755441,42835523,,,traffic_signals,,,,,,
-73.9458944,40.6969111,3926278506,,,,,,,,,"""addr:street""=>""Tompkins Avenue"",""addr:postcode""=>""11206"",""addr:housenumber""=>""77"""
-73.768579,40.7036593,2870556632,,,,,,,,,"""addr:street""=>""Liberty Avenue"",""addr:postcode""=>""11412"",""addr:housenumber""=>""188-08"""
-73.794305,40.7058224,2870656985,,,,,,,,,"""addr:street""=>""Jamaica Avenue"",""addr:postcode""=>""11432"",""addr:housenumber""=>""165-15"""
-73.992993,40.7652719,419366722,,,,,,,,,"""amenity""=>""bicycle_parking"",""capacity""=>""2"",""cityracks.large""=>""0"",""cityracks.small""=>""1"",""cityracks.rackid""=>""768"",""cityracks.street""=>""W 50th St"",""cityracks.housenum""=>""525"""
-73.4969951,40.8254871,972694513,,,,,,,,,"""power""=>""pole"""
-73.9905556,40.5905557,357622818,Shore Parkway Jewish Center,,,,,,,,"""amenity""=>""place_of_worship"",""religion""=>""jewish"",""gnis:edited""=>""11/29/2007"",""gnis:created""=>""11/01/2006"",""gnis:state_id""=>""36"",""gnis:county_id""=>""047"",""gnis:feature_id""=>""2095461"""
-74.1778514,40.74024,2084110686,Parking Deck First Floor,,,,,,,,"""access""=>""private"",""entrance""=>""yes"""
-73.9027078,40.6197762,2566238754,,,,,,,,,"""addr:street""=>""Royce Street"",""addr:postcode""=>""11234"",""addr:housenumber""=>""2200"""
-73.8334929,40.5789864,2887579218,,,,,,,,,"""addr:street""=>""Beach 113th Street"",""addr:postcode""=>""11694"",""addr:housenumber""=>""130"""
-73.5910774,40.8887639,4406314407,,,,,,,,,"""height""=>""9"",""natural""=>""tree"",""leaf_type""=>""broadleaved"",""leaf_cycle""=>""deciduous"""
-73.931117,40.8213627,2819425254,,,,,,,,,"""natural""=>""tree"""
-74.177412,41.0619517,1472310699,Darlington Playground Parking Lot,,,,,,,,"""amenity""=>""parking"""
-73.9423984,40.7155222,2840742342,,,,,,,,,"""addr:street""=>""Conselyea Street"",""addr:postcode""=>""11211"",""addr:housenumber""=>""211"""
-73.8873741,40.6788775,2566983538,,,,,,,,,"""addr:street""=>""Warwick Street"",""addr:postcode""=>""11207"",""addr:housenumber""=>""204"""
-74.381542,40.5267728,368395967,Frigidaire Company Heliport,,,,,,,,"""aeroway""=>""helipad"",""addr:state""=>""NJ"",""gnis:created""=>""08/01/1994"",""gnis:feature_id""=>""884725"",""gnis:county_name""=>""Middlesex"",""gnis:feature_type""=>""Airport"""
-73.4821776,40.8016171,1799564785,,,,,,,,,"""power""=>""pole"""
-74.0022926,40.6072396,2556322794,,,,,,,,,"""addr:street""=>""86th Street"",""addr:postcode""=>""11214"",""addr:housenumber""=>""1801"""
-73.7504525,40.7784381,2884474311,,,,,,,,,"""addr:street""=>""Warwick Avenue"",""addr:postcode""=>""11363"",""addr:housenumber""=>""240-10"""
-73.9899298,40.6034513,2555993135,,,,,,,,,"""addr:street""=>""82nd Street"",""addr:postcode""=>""11214"",""addr:housenumber""=>""2255"""
-73.9178751,40.8576541,4173609833,Harlem River Community Rowing,,,,,,,,"""club""=>""sport"",""sport""=>""rowing"",""leisure""=>""sport"",""website""=>""http://harlemrivercommunityrowing.org/"""
-73.9433664,40.8070557,2767369966,,,,,,,,,"""addr:street""=>""West 125th Street"",""addr:postcode""=>""10027"",""addr:housenumber""=>""27A"""
-73.9057587,40.648508,2543139944,,,,,,,,,"""addr:street""=>""Rockaway Parkway"",""addr:postcode""=>""11236"",""addr:housenumber""=>""907"""
-73.793228,40.7825793,2883532179,,,,,,,,,"""addr:street""=>""200th Street"",""addr:postcode""=>""11360"",""addr:housenumber""=>""16-85"""
-73.9452616,40.6173896,2563813574,,,,,,,,,"""addr:street""=>""Nostrand Avenue"",""addr:postcode""=>""11210"",""addr:housenumber""=>""2750"""
-73.9852838,40.7744886,357621474,Martin Luther King Junior High School,,,,,,,,"""amenity""=>""school"",""gnis:created""=>""02/15/2006"",""gnis:state_id""=>""36"",""gnis:county_id""=>""061"",""gnis:feature_id""=>""2083913"""
-73.9829854,40.7257409,419367783,,,,,,,,,"""amenity""=>""bicycle_parking"",""capacity""=>""5"",""cityracks.large""=>""1"",""cityracks.small""=>""0"",""cityracks.rackid""=>""2068"",""cityracks.street""=>""E 7th St"",""cityracks.housenum""=>""144"""
-74.1820767,41.0577187,1809633819,,,,,,,,,"""amenity""=>""waste_basket"""
-74.1486761,40.545902,2551103831,,,,,,,,,"""addr:street""=>""Grandview Terrace"",""addr:postcode""=>""10308"",""addr:housenumber""=>""99"""
-73.9514937,40.7059963,2838353321,,,,,,,,,"""addr:street""=>""Broadway"",""addr:postcode""=>""11211"",""addr:housenumber""=>""474"""
-74.0070478,40.7545075,246650523,,,crossing,,,,,,
-74.2224409,40.45143,1485365131,Cliffwood Beach Parking,,,,,,,,"""amenity""=>""parking"""
-73.9350993,40.8471389,2797295597,,,,,,,,,"""addr:street""=>""Saint Nicholas Avenue"",""addr:postcode""=>""10033"",""addr:housenumber""=>""1358"""
-73.8421077,40.7852947,42927263,,,stop,,,,,,
-73.8665237,40.955654,158804314,Nepperhan,,,,,"Westchester,New York,N.Y.,NY,USA",hamlet,,"""gnis:id""=>""958370"",""gnis:Class""=>""Populated Place"",""gnis:County""=>""Westchester"",""gnis:ST_num""=>""36"",""import_uuid""=>""bb7269ee-502a-5391-8056-e3ce0e66489c"",""gnis:ST_alpha""=>""NY"",""gnis:County_num""=>""119"""
-73.5211524,40.7914646,3423557100,,,,,,,,,"""natural""=>""tree"""
-73.7481611,40.7212766,2871127736,,,,,,,,,"""addr:street""=>""91st Avenue"",""addr:postcode""=>""11428"",""addr:housenumber""=>""212-33"""
-73.8031712,40.6884507,2868352353,,,,,,,,,"""addr:street""=>""143rd Street"",""addr:postcode""=>""11435"",""addr:housenumber""=>""109-01"""
-73.8477811,40.7730471,2553614684,,,,,,,,,"""addr:street""=>""120th Street"",""addr:postcode""=>""11354"",""addr:housenumber""=>""28-35"""
-73.9704142,40.656852,4949947314,,,,,,,,,"""female""=>""yes"",""amenity""=>""toilets"""
-73.2968029,40.7866239,970502748,,,,,,,,,"""power""=>""tower"""
-74.0785607,40.7564643,2851364243,Little Snake Hill,,,,,,,,"""natural""=>""peak"""
-73.8978593,40.6357515,2564872640,,,,,,,,,"""addr:street""=>""East 93rd Street"",""addr:postcode""=>""11236"",""addr:housenumber""=>""1456"""
-73.6962037,41.038851,254175147,,,traffic_signals,,,,,,
-74.0106874,40.644556,2561552364,,,,,,,,,"""addr:street""=>""5th Avenue"",""addr:postcode""=>""11220"",""addr:housenumber""=>""5023"""
-73.9211666,40.7409469,2844905716,,,,,,,,,"""addr:street""=>""44th Street"",""addr:postcode""=>""11377"",""addr:housenumber""=>""47-10"""
-73.911728,40.8242305,471221338,,,turning_circle,,,,,,
-73.9771894,40.7569629,4737669344,,,,,,,,,"""height""=>""10"",""natural""=>""tree"",""leaf_type""=>""broadleaved"""
-74.311481,40.8424907,1104390164,,,,,,,,,"""power""=>""tower"""
-73.62948,40.867019,261424945,,,turning_circle,,,,,,
-73.9647859,40.7524011,1733612442,,,stop,,,,,,
-73.9752906,40.6478368,42484705,,,traffic_signals,,,,,,
-73.970852,40.68162,42470382,,,traffic_signals,,,,,,
-73.8185316,40.6722415,2863085632,,,,,,,,,"""addr:street""=>""121st Street"",""addr:postcode""=>""11420"",""addr:housenumber""=>""130-56"""
-74.1198784,40.6406667,2526724848,,,,,,,,,"""addr:street""=>""Van Street"",""addr:postcode""=>""10310"",""addr:housenumber""=>""1"""
-74.0035074,40.7367956,2569261261,,,,,,,,,"""addr:street""=>""Bank Street"",""addr:postcode""=>""10014"",""addr:housenumber""=>""50"""
-73.9254811,40.8282953,2799965987,,,,,,,,,"""addr:street""=>""River Avenue"",""addr:postcode""=>""10452"",""addr:housenumber""=>""880D"""
-73.8974558,40.6505007,2543154556,,,,,,,,,"""addr:street""=>""Farragut Road"",""addr:postcode""=>""11236"",""addr:housenumber""=>""10512"""
-73.9438049,40.632088,2565336578,,,,,,,,,"""addr:street""=>""East 34th Street"",""addr:postcode""=>""11210"",""addr:housenumber""=>""990"""
-73.9616357,40.7111689,419367217,,,,,,,,,"""amenity""=>""bicycle_parking"",""capacity""=>""4"",""cityracks.large""=>""0"",""cityracks.small""=>""2"",""cityracks.rackid""=>""410"",""cityracks.street""=>""Driggs Ave"",""cityracks.housenum""=>""800"",""cityracks.installed""=>""8/9/2008"""
-73.9283262,40.6091178,2564503433,,,,,,,,,"""addr:street""=>""Avenue T"",""addr:postcode""=>""11234"",""addr:housenumber""=>""3721"""
-73.9650755,40.6175756,2563276146,,,,,,,,,"""addr:street""=>""Avenue M"",""addr:postcode""=>""11230"",""addr:housenumber""=>""923"""
-73.9549301,40.7828837,2724165684,,,,,,,,,"""addr:street""=>""Park Avenue"",""addr:postcode""=>""10128"",""addr:housenumber""=>""1123"""
-73.8675252,40.8663506,2856823069,,,,,,,,,"""addr:street""=>""White Plains Road"",""addr:postcode""=>""10467"",""addr:housenumber""=>""2733"""
-73.8289243,40.8410138,2860864809,,,,,,,,,"""addr:street""=>""Coddington Avenue"",""addr:postcode""=>""10461"",""addr:housenumber""=>""3017"""
-73.784435,40.6709093,2868661020,,,,,,,,,"""addr:street""=>""133rd Avenue"",""addr:postcode""=>""11434"",""addr:housenumber""=>""152-27"""
-73.8834206,40.7537478,2553620260,,,,,,,,,"""addr:street""=>""34th Avenue"",""addr:postcode""=>""11372"",""addr:housenumber""=>""83-16"""
-74.045696,40.8489888,357742416,Memorial Elementary School,,,,,,,,"""amenity""=>""school"",""gnis:created""=>""07/01/1981"",""gnis:state_id""=>""34"",""gnis:county_id""=>""003"",""gnis:feature_id""=>""2054117"""
-74.354993,40.5283467,602419523,,,motorway_junction,1B,,,,,
